,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
0,A000062,George,Aiken,1892-08-20,M,R,,400722,,29,,,,VT,3
1,A000127,James,Allen,1912-12-28,M,D,,400783,,1,,,,AL,3
2,A000161,Gordon,Allott,1907-01-02,,R,,400816,,15,,,,CO,2
3,A000186,Clinton,Anderson,1895-10-23,,D,,400841,,21,,,,NM,2
4,B000063,Howard,Baker,1925-11-15,M,R,,401067,,3,,,,TN,2
5,B000254,Birch,Bayh,1928-01-22,M,D,,401248,,7,,,,IN,3
6,B000351,Henry,Bellmon,,M,R,,401343,,1,,,,OK,3
7,B000384,Wallace,Bennett,1898-11-13,,R,,401375,,19,,,,UT,3
8,B000436,Alan,Bible,1909-11-20,,D,,401422,,15,,,,NV,3
9,B000593,James,Boggs,1909-05-15,M,R,,401561,,9,,,,DE,2
10,B000871,Edward,Brooke,1919-10-26,M,R,,401828,,3,,,,MA,2
11,B001077,Quentin,Burdick,1908-06-19,,D,,402023,,9,,,,ND,1
12,B001210,Robert,Byrd,1917-11-20,M,D,,300016,,11,,,,WV,1
13,B001209,Harry,Byrd,1914-12-20,M,D,,402149,,4,,,,VA,1
14,C000120,Howard,Cannon,1912-01-26,M,D,,402271,,11,,,,NV,1
15,C000220,Clifford,Case,1904-04-16,,R,,402366,,15,,,,NJ,2
16,C000388,Frank,Church,1924-07-25,M,D,,402527,,13,,,,ID,3
17,C000721,Marlow,Cook,1926-07-27,,R,,402844,,1,,,,KY,3
18,C000758,John,Cooper,1901-08-23,M,R,,402878,,17,,,,KY,2
19,C000802,Norris,Cotton,,,R,,402921,,15,,,,NH,3
20,C000877,Alan,Cranston,1914-06-19,,D,,402990,,1,,,,CA,3
21,C001006,Carl,Curtis,1905-03-15,M,R,,403113,,15,,,,NE,2
22,D000360,Everett,Dirksen,1896-01-04,,R,,403477,,19,,,,IL,3
23,D000390,Thomas,Dodd,1907-05-15,M,D,,403505,,11,,,,CT,1
24,D000401,Robert,Dole,1923-07-22,M,R,,403515,,1,,,,KS,3
25,D000409,Peter,Dominick,1915-07-07,M,R,,403522,,7,,,,CO,3
26,E000004,Thomas,Eagleton,1929-09-04,M,D,,403700,,1,,,,MO,3
27,E000018,James,Eastland,1904-11-28,M,D,,403714,,27,,,,MS,2
28,E000112,Allen,Ellender,1890-09-24,,D,,403803,,33,,,,LA,2
29,E000210,Joseph,Ervin,1901-03-03,M,D,,403897,,15,,,,NC,3
30,F000013,Paul,Fannin,1907-01-29,M,R,,403975,,5,,,,AZ,1
31,F000245,Hiram,Fong,1906-10-15,,R,,404199,,10,,,,HI,1
32,F000401,James,Fulbright,1905-04-09,M,D,,404343,,25,,,,AR,3
33,G000267,Barry,Goldwater,1909-01-01,M,R,,404629,,13,,,,AZ,3
34,G000282,Charles,Goodell,1926-03-16,M,R,,404643,,1,,,,NY,1
35,G000320,Albert,Gore,1907-12-26,M,D,,404678,,17,,,,TN,1
36,G000388,Maurice,Gravel,1930-05-13,,D,,404738,,1,,,,AK,3
37,G000465,Robert,Griffin,1923-11-06,M,R,,404810,,4,,,,MI,2
38,G000531,Edward,Gurney,1914-01-12,M,R,,404876,,1,,,,FL,3
39,H000170,Clifford,Hansen,1912-10-16,,R,,405052,,3,,,,WY,2
40,H000237,Fred,Harris,1930-11-13,M,D,,405115,,5,,,,OK,2
41,H000291,Philip,Hart,1912-12-10,M,D,,405164,,11,,,,MI,1
42,H000297,Rupert,Hartke,1919-05-31,M,D,,405170,,11,,,,IN,1
43,H000343,Mark,Hatfield,1922-07-12,M,R,,405212,,3,,,,OR,2
44,H000720,Spessard,Holland,1892-07-10,,D,,405572,,23,,,,FL,1
45,H000725,Ernest,Hollings,1922-01-01,M,D,,300053,,3,,,,SC,3
46,H000875,Roman,Hruska,1904-08-16,,R,,405721,,15,,,,NE,1
47,H000922,Harold,Hughes,1922-02-10,M,D,,405767,,1,,,,IA,3
48,I000025,Daniel,Inouye,1924-09-07,M,D,,300056,2568,7,,,,HI,3
49,J000013,Henry,Jackson,1912-05-31,M,D,,405920,,17,,,,WA,1
50,J000064,Jacob,Javits,1904-05-18,M,R,,405969,,13,,,,NY,3
51,J000267,Benjamin,Jordan,1896-09-08,M,D,,406159,,11,,,,NC,2
52,J000269,Leonard,Jordan,1899-05-15,M,R,,406161,,7,,,,ID,2
53,K000105,Edward,Kennedy,1932-02-22,M,D,,300059,,7,,,,MA,1
54,L000428,Russell,Long,1918-11-03,,D,,406918,,21,,,,LA,3
55,M000053,Warren,Magnuson,1905-04-12,M,D,,407081,,25,,,,WA,3
56,M000113,Michael,Mansfield,1903-03-16,M,D,,407137,,17,,,,MT,1
57,M000241,Charles,Mathias,1922-07-24,M,R,,407259,,1,,,,MD,3
58,M000311,Eugene,McCarthy,1916-03-29,M,I,,407324,,11,,,,MN,1
59,M000332,John,McClellan,1896-02-25,M,D,,407342,,27,,,,AR,2
60,M000445,Gale,McGee,1915-03-17,,D,,407444,,11,,,,WY,1
61,M000452,George,McGovern,1922-07-19,M,D,,407451,,7,,,,SD,3
62,M000486,Thomas,McIntyre,1915-02-20,M,D,,407481,,7,,,,NH,2
63,M000671,Lee,Metcalf,1911-01-28,,D,,407656,,9,,,,MT,2
64,M000730,Jack,Miller,1916-06-06,M,R,,407709,,9,,,,IA,2
65,M000851,Walter,Mondale,1928-01-05,M,I,,407824,,5,,,,MN,2
66,M000876,Joseph,Montoya,1915-09-24,M,D,,407848,,5,,,,NM,1
67,M001033,Frank,Moss,1911-09-23,M,D,,408000,,11,,,,UT,1
68,M001078,Karl,Mundt,1900-06-03,,R,,408043,,21,,,,SD,2
69,M001092,George,Murphy,1902-07-04,M,R,,408056,,5,,,,CA,1
70,M001121,Edmund,Muskie,1914-03-28,M,D,,408083,,11,,,,ME,1
71,N000033,Gaylord,Nelson,1916-06-04,,D,,408123,,7,,,,WI,3
72,P000009,Robert,Packwood,1932-09-11,M,R,,408420,,1,,,,OR,3
73,P000100,John,Pastore,1907-03-17,M,D,,408508,,19,,,,RI,1
74,P000166,James,Pearson,1920-05-07,M,R,,408571,,7,,,,KS,2
75,P000193,Claiborne,Pell,1918-11-22,M,D,,408597,,9,,,,RI,2
76,P000222,Charles,Percy,1919-09-27,M,R,,408625,,3,,,,IL,2
77,P000552,Winston,Prouty,1906-09-01,M,R,,408936,,11,,,,VT,1
78,P000553,William,Proxmire,1915-11-11,M,D,,408937,,12,,,,WI,1
79,R000046,Jennings,Randolph,1902-03-08,M,D,,409027,,11,,,,WV,2
80,R000191,Abraham,Ribicoff,1910-04-09,M,D,,409167,,7,,,,CT,3
81,R000460,William,Roth,1921-07-22,M,R,,400565,,1,,,,DE,1
82,R000536,Richard,Russell,1897-11-02,M,D,,409493,,37,,,,GA,2
83,S000096,William,Saxbe,1916-06-24,M,R,,409607,,1,,,,OH,3
84,S000159,Richard,Schweiker,1926-06-01,M,R,,409666,,1,,,,PA,3
85,S000174,Hugh,Scott,1900-11-11,M,R,,409680,,11,,,,PA,1
86,S000590,Margaret,Smith,1897-12-14,F,R,,410070,,21,,,,ME,2
87,S000602,Ralph,Smith,1915-10-06,M,R,,410080,,1,,,,IL,3
88,S000701,John,Sparkman,,M,D,,410172,,23,,,,AL,2
89,S000739,William,Spong,1920-09-29,M,D,,410208,,3,,,,VA,2
90,S000852,John,Stennis,1901-08-03,M,D,,410315,,22,,,,MS,1
91,S000888,Ted,Stevens,1923-11-18,M,R,,300094,,1,,,,AK,2
92,S000890,Adlai,Stevenson,1930-10-10,,D,,410351,,1,,,,IL,3
93,S001136,William,Symington,1901-06-26,M,D,,410586,,17,,,,MO,1
94,T000035,Herman,Talmadge,1913-08-09,M,D,,410624,,13,,,,GA,3
95,T000254,Strom,Thurmond,1902-12-05,M,R,,300157,,14,,,,SC,2
96,T000322,John,Tower,1925-09-29,M,R,,410894,,8,,,,TX,2
97,T000410,John,Tunney,1934-06-26,M,D,,410979,,1,,,,CA,1
98,T000445,Joseph,Tydings,1928-05-04,M,D,,411013,,5,,,,MD,1
99,W000502,Harrison,Williams,1919-12-10,,D,,411659,,11,,,,NJ,1
100,W000518,John,Williams,1904-05-17,M,R,,411675,,23,,,,DE,1
101,Y000006,Ralph,Yarborough,1903-06-08,M,D,,411940,,12,,,,TX,1
102,Y000053,Stephen,Young,1889-05-04,M,D,,411985,,11,,,,OH,1
103,Y000047,Milton,Young,1897-12-06,M,R,,411979,,24,,,,ND,3
