,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
0,A000219,William,Armstrong,1937-03-16,M,R,,400927,,1,,,,CO,2
1,B000063,Howard,Baker,1925-11-15,M,R,,401067,,13,,,,TN,2
2,B000243,Max,Baucus,1941-12-11,M,D,,300005,1727,1,,,,MT,2
3,B000254,Birch,Bayh,1928-01-22,M,D,,401248,,17,,,,IN,3
4,B000351,Henry,Bellmon,,M,R,,401343,,11,,,,OK,3
5,B000401,Lloyd,Bentsen,1921-02-11,,D,,401391,,9,,,,TX,1
6,B000444,Joseph,Biden,1942-11-20,M,D,,300008,34,7,,,,DE,2
7,B000639,David,Boren,1941-04-21,M,D,,401604,,1,,,,OK,2
8,B000647,Rudolph,Boschwitz,1930-11-07,,R,,401611,,1,,,,MN,2
9,B001225,William,Bradley,1943-07-28,M,D,,401709,,1,,,,NJ,2
10,B001057,Dale,Bumpers,1925-08-12,M,D,,402004,,5,,,,AR,3
11,B001077,Quentin,Burdick,1908-06-19,,D,,402023,,19,,,,ND,1
12,B001209,Harry,Byrd,1914-12-20,M,I,,402149,,14,,,,VA,1
13,B001210,Robert,Byrd,1917-11-20,M,D,,300016,,21,,,,WV,1
14,C000120,Howard,Cannon,1912-01-26,M,D,,402271,,21,,,,NV,1
15,C000269,John,Chafee,1922-10-22,M,R,,402412,,3,,,,RI,1
16,C000356,Lawton,Chiles,1930-04-03,,D,,402495,,9,,,,FL,1
17,C000388,Frank,Church,1924-07-25,M,D,,402527,,23,,,,ID,3
18,C000567,Thad,Cochran,1937-12-07,M,R,,300023,1200,1,,,,MS,2
19,C000598,William,Cohen,1940-08-28,M,R,,402727,,1,,,,ME,2
20,C000877,Alan,Cranston,1914-06-19,,D,,402990,,11,,,,CA,3
21,C000979,John,Culver,1932-08-08,M,D,,403090,,5,,,,IA,3
22,D000030,John,Danforth,1936-09-05,M,R,,403171,103,3,,,,MO,1
23,D000185,Dennis,DeConcini,1937-05-08,M,D,,403346,,3,,,,AZ,1
24,D000401,Robert,Dole,1923-07-22,M,R,,403515,,11,,,,KS,3
25,D000407,Pete,Domenici,1932-05-07,M,R,,300036,,7,,,,NM,2
26,D000566,David,Durenberger,1934-08-19,M,R,,403669,,1,,,,MN,1
27,D000574,John,Durkin,1936-03-29,M,D,,403677,,4,,,,NH,3
28,E000004,Thomas,Eagleton,1929-09-04,M,D,,403700,,11,,,,MO,3
29,E000284,J. James,Exon,1921-08-09,M,D,,403962,,1,,,,NE,2
30,F000268,Wendell,Ford,1924-09-08,M,D,,404219,,5,,,,KY,3
31,G000072,Edwin,Garn,1932-10-12,M,R,,404444,,5,,,,UT,3
32,G000236,John,Glenn,1921-07-18,M,D,,404598,,5,,,,OH,3
33,G000267,Barry,Goldwater,1909-01-01,M,R,,404629,,23,,,,AZ,3
34,G000388,Maurice,Gravel,1930-05-13,,D,,404738,,11,,,,AK,3
35,H000287,Gary,Hart,1936-11-28,,D,,405161,,5,,,,CO,3
36,H000338,Orrin,Hatch,1934-03-22,M,R,,300052,189,3,,,,UT,1
37,H000343,Mark,Hatfield,1922-07-12,M,R,,405212,,13,,,,OR,2
38,H000374,Paula,Hawkins,1927-01-24,F,R,,405242,,1,,,,FL,3
39,H000384,Samuel,Hayakawa,1906-07-18,M,R,,405252,,3,,,,CA,1
40,H000445,Howell,Heflin,1921-06-19,M,D,,405310,,1,,,,AL,2
41,H000456,Henry,Heinz,1938-10-23,M,R,,405321,,3,,,,PA,1
42,H000463,Jesse,Helms,1921-10-18,M,R,,300154,,7,,,,NC,2
43,H000725,Ernest,Hollings,1922-01-01,M,D,,300053,,13,,,,SC,3
44,H000905,Walter,Huddleston,1926-04-15,M,D,,405751,,7,,,,KY,2
45,H000951,Gordon,Humphrey,1940-10-09,,R,,405795,,1,,,,NH,2
46,I000025,Daniel,Inouye,1924-09-07,M,D,,300056,2568,17,,,,HI,3
47,J000013,Henry,Jackson,1912-05-31,M,D,,405920,,27,,,,WA,1
48,J000064,Jacob,Javits,1904-05-18,M,R,,405969,,23,,,,NY,3
49,J000101,Roger,Jepsen,1928-12-23,M,R,,406003,,1,,,,IA,2
50,J000189,John,Johnston,1932-06-10,M,D,,406084,,7,,,,LA,2
51,K000017,Nancy,Kassebaum,1932-07-29,F,R,,406188,,1,,,,KS,2
52,K000105,Edward,Kennedy,1932-02-22,M,D,,300059,,17,,,,MA,1
53,L000148,Paul,Laxalt,1922-08-02,M,R,,406653,,5,,,,NV,3
54,L000174,Patrick,Leahy,1940-03-31,M,D,,300065,1552,5,,,,VT,3
55,L000261,Carl,Levin,1934-06-28,M,D,,300066,2592,1,,,,MI,2
56,L000428,Russell,Long,1918-11-03,,D,,406918,,31,,,,LA,3
57,L000504,Richard,Lugar,1932-04-04,M,R,,300070,255,3,,,,IN,1
58,M000053,Warren,Magnuson,1905-04-12,M,D,,407081,,35,,,,WA,3
59,M000241,Charles,Mathias,1922-07-24,M,R,,407259,,11,,,,MD,3
60,M000250,Spark,Matsunaga,1916-10-08,,D,,407268,,3,,,,HI,1
61,M000346,James,McClure,1924-12-27,M,R,,407355,,7,,,,ID,2
62,M000452,George,McGovern,1922-07-19,M,D,,407451,,17,,,,SD,3
63,M000635,John,Melcher,1924-09-06,M,D,,407622,,3,,,,MT,1
64,M000678,Howard,Metzenbaum,1917-06-04,M,D,,407663,,4,,,,OH,1
65,M000811,George,Mitchell,1933-08-20,M,D,,407786,,1,,,,ME,1
66,M000956,Robert,Morgan,1925-10-05,M,D,,407924,,5,,,,NC,3
67,M001054,Daniel,Moynihan,1927-03-16,M,D,,400563,,3,,,,NY,1
68,M001121,Edmund,Muskie,1914-03-28,M,D,,408083,,21,,,,ME,1
69,N000033,Gaylord,Nelson,1916-06-04,,D,,408123,,17,,,,WI,3
70,N000171,Samuel,Nunn,1938-09-08,M,D,,408252,,7,,,,GA,2
71,P000009,Robert,Packwood,1932-09-11,M,R,,408420,,11,,,,OR,3
72,P000193,Claiborne,Pell,1918-11-22,M,D,,408597,,19,,,,RI,2
73,P000222,Charles,Percy,1919-09-27,M,R,,408625,,13,,,,IL,2
74,P000513,Larry,Pressler,1942-03-29,,R,,408898,,1,,,,SD,2
75,P000553,William,Proxmire,1915-11-11,M,D,,408937,,22,,,,WI,1
76,P000556,David,Pryor,1934-08-29,M,D,,408939,,1,,,,AR,2
77,R000046,Jennings,Randolph,1902-03-08,M,D,,409027,,21,,,,WV,2
78,R000191,Abraham,Ribicoff,1910-04-09,M,D,,409167,,17,,,,CT,3
79,R000249,Donald,Riegle,1938-02-04,M,D,,409225,,3,,,,MI,1
80,R000460,William,Roth,1921-07-22,M,R,,400565,,9,,,,DE,1
81,R000497,Warren,Rudman,1930-05-18,M,R,,409456,,1,,,,NH,3
82,S000064,Paul,Sarbanes,1933-02-03,M,D,,300086,,3,,,,MD,1
83,S000068,James,Sasser,1936-09-30,M,D,,409580,,3,,,,TN,1
84,S000132,Harrison,Schmitt,1935-07-03,,R,,409640,,3,,,,NM,1
85,S000159,Richard,Schweiker,1926-06-01,M,R,,409666,,11,,,,PA,3
86,S000429,Alan,Simpson,1931-09-02,M,R,,409923,378,1,,,,WY,2
87,S000776,Robert,Stafford,1913-08-08,M,R,,410242,,8,,,,VT,1
88,S000852,John,Stennis,1901-08-03,M,D,,410315,,32,,,,MS,1
89,S000888,Ted,Stevens,1923-11-18,M,R,,300094,,11,,,,AK,2
90,S000890,Adlai,Stevenson,1930-10-10,,D,,410351,,9,,,,IL,3
91,S000907,Donald,Stewart,1940-02-08,M,D,,410368,,1,,,,AL,3
92,S000962,Richard,Stone,1928-09-22,M,D,,410421,,5,,,,FL,3
93,T000035,Herman,Talmadge,1913-08-09,M,D,,410624,,23,,,,GA,3
94,T000254,Strom,Thurmond,1902-12-05,M,R,,300157,,24,,,,SC,2
95,T000322,John,Tower,1925-09-29,M,R,,410894,,18,,,,TX,2
96,T000393,Paul,Tsongas,1941-02-14,M,D,,410962,,2,,,,MA,2
97,W000092,Malcolm,Wallop,1933-02-27,M,R,,411271,,3,,,,WY,1
98,W000154,John,Warner,1927-02-18,M,R,,300099,,1,,,,VA,2
99,W000253,Lowell,Weicker,1931-05-16,,R,,411421,,9,,,,CT,1
100,W000502,Harrison,Williams,1919-12-10,,D,,411659,,21,,,,NJ,1
101,Y000047,Milton,Young,1897-12-06,M,R,,411979,,34,,,,ND,3
102,Z000013,Edward,Zorinsky,1928-11-11,M,D,,412006,,3,,,,NE,1
