,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
0,A000062,George,Aiken,1892-08-20,M,R,,400722,,16,,,,VT,3
1,A000161,Gordon,Allott,1907-01-02,,R,,400816,,3,,,,CO,2
2,A000186,Clinton,Anderson,1895-10-23,,D,,400841,,9,,,,NM,2
3,B000176,Frank,Barrett,1892-11-10,M,R,,401177,,5,,,,WY,1
4,B000271,James,Beall,1894-06-05,M,R,,401265,,5,,,,MD,1
5,B000384,Wallace,Bennett,1898-11-13,,R,,401375,,7,,,,UT,3
6,B000436,Alan,Bible,1909-11-20,,D,,401422,,3,,,,NV,3
7,B000536,William,Blakley,1898-11-17,M,D,,401511,,1,,,,TX,1
8,B000820,John,Bricker,,M,R,,401777,,11,,,,OH,1
9,B000823,Henry,Bridges,1898-09-09,M,R,,401780,,21,,,,NH,2
10,B001167,Prescott,Bush,1895-05-15,,R,,402109,,5,,,,CT,3
11,B001180,John,Butler,1897-07-21,M,R,,402122,,7,,,,MD,3
12,B001208,Harry,Byrd,1887-06-10,M,D,,402148,,24,,,,VA,1
13,C000128,Homer,Capehart,1897-06-06,M,R,,402278,,13,,,,IN,3
14,C000154,Frank,Carlson,1893-01-23,M,R,,402303,,7,,,,KS,3
15,C000189,John,Carroll,1901-07-30,M,D,,402336,,1,,,,CO,3
16,C000221,Francis,Case,1896-12-09,,R,,402367,,7,,,,SD,3
17,C000220,Clifford,Case,1904-04-16,,R,,402366,,3,,,,NJ,2
18,C000338,Dennis,Chavez,1888-04-08,,D,,402478,,22,,,,NM,1
19,C000388,Frank,Church,1924-07-25,M,D,,402527,,2,,,,ID,3
20,C000444,Joseph,Clark,1901-10-21,M,D,,402582,,2,,,,PA,3
21,C000758,John,Cooper,1901-08-23,M,R,,402878,,5,,,,KY,2
22,C000802,Norris,Cotton,,,R,,402921,,3,,,,NH,3
23,C001006,Carl,Curtis,1905-03-15,M,R,,403113,,3,,,,NE,2
24,D000036,Marion,Daniel,1910-10-10,M,D,,403176,,5,,,,TX,1
25,D000360,Everett,Dirksen,1896-01-04,,R,,403477,,7,,,,IL,3
26,D000456,Paul,Douglas,1892-03-26,M,D,,403566,,9,,,,IL,2
27,D000585,Henry,Dworshak,1894-08-29,M,R,,403688,,10,,,,ID,2
28,E000018,James,Eastland,1904-11-28,M,D,,403714,,15,,,,MS,2
29,E000112,Allen,Ellender,1890-09-24,,D,,403803,,21,,,,LA,2
30,E000210,Joseph,Ervin,1901-03-03,M,D,,403897,,3,,,,NC,3
31,F000190,Ralph,Flanders,1880-09-28,M,R,,404145,,11,,,,VT,1
32,F000356,Joseph,Frear,1903-03-07,M,D,,404303,,9,,,,DE,2
33,F000401,James,Fulbright,1905-04-09,M,D,,404343,,13,,,,AR,3
34,G000267,Barry,Goldwater,1909-01-01,M,R,,404629,,5,,,,AZ,1
35,G000320,Albert,Gore,1907-12-26,M,D,,404678,,5,,,,TN,1
36,G000418,Theodore,Green,1867-10-02,M,D,,404766,,21,,,,RI,2
37,H000385,Carl,Hayden,1877-10-02,M,D,,405253,,30,,,,AZ,3
38,H000502,Thomas,Hennings,1903-06-25,M,D,,405365,,7,,,,MO,3
39,H000559,Bourke,Hickenlooper,1896-07-21,,R,,405421,,13,,,,IA,3
40,H000598,Joseph,Hill,1894-12-29,M,D,,405460,,19,,,,AL,3
41,H000665,John,Hoblitzell,1912-12-30,M,R,,405520,,1,,,,WV,2
42,H000720,Spessard,Holland,1892-07-10,,D,,405572,,11,,,,FL,1
43,H000875,Roman,Hruska,1904-08-16,,R,,405721,,3,,,,NE,1
44,H000953,Hubert,Humphrey,1911-05-27,M,I,,405797,,9,,,,MN,2
45,I000050,Irving,Ives,1896-01-24,,R,,405905,,11,,,,NY,1
46,J000013,Henry,Jackson,1912-05-31,M,D,,405920,,5,,,,WA,1
47,J000064,Jacob,Javits,1904-05-18,M,R,,405969,,1,,,,NY,3
48,J000093,William,Jenner,1908-07-21,M,R,,405995,,11,,,,IN,1
49,J000160,Lyndon,Johnson,,,D,,406058,,9,,,,TX,2
50,J000195,Olin,Johnston,1896-11-18,,D,,406090,,13,,,,SC,3
51,J000267,Benjamin,Jordan,1896-09-08,M,D,,406159,,1,,,,NC,2
52,K000044,Carey,Kefauver,1903-07-26,M,D,,406214,,9,,,,TN,2
53,K000107,John,Kennedy,1917-05-29,M,D,,406274,,5,,,,MA,1
54,K000144,Robert,Kerr,1896-09-11,M,D,,406310,,9,,,,OK,2
55,K000292,William,Knowland,1908-06-26,M,R,,406448,,12,,,,CA,1
56,K000335,Thomas,Kuchel,1910-08-15,M,R,,406489,,5,,,,CA,3
57,L000070,William,Langer,1886-09-30,M,R,,406579,,17,,,,ND,1
58,L000122,Frank,Lausche,1895-11-14,M,D,,406628,,1,,,,OH,3
59,L000428,Russell,Long,1918-11-03,,D,,406918,,9,,,,LA,3
60,M000053,Warren,Magnuson,1905-04-12,M,D,,407081,,13,,,,WA,3
61,M000086,George,Malone,1890-08-07,M,R,,407112,,11,,,,NV,1
62,M000113,Michael,Mansfield,1903-03-16,M,D,,407137,,5,,,,MT,1
63,M000177,Edward,Martin,1879-09-18,M,R,,407199,,11,,,,PA,1
64,M000199,Thomas,Martin,1893-01-18,M,R,,407219,,3,,,,IA,2
65,M000315,Joseph,McCarthy,1908-11-14,M,R,,407327,,11,,,,WI,1
66,M000332,John,McClellan,1896-02-25,M,D,,407342,,15,,,,AR,2
67,M000582,Patrick,McNamara,1894-10-04,M,D,,407573,,3,,,,MI,2
68,M000859,Almer,Monroney,1902-03-02,,D,,407832,,7,,,,OK,3
69,M001014,Wayne,Morse,1900-10-20,,D,,407981,,13,,,,OR,3
70,M001022,Thruston,Morton,1907-08-19,,R,,407989,,1,,,,KY,3
71,M001078,Karl,Mundt,1900-06-03,,R,,408043,,9,,,,SD,2
72,M001108,James,Murray,1876-05-03,M,D,,408072,,23,,,,MT,2
73,N000023,Matthew,Neely,1874-11-09,M,D,,408115,,25,,,,WV,2
74,N000053,Richard,Neuberger,1912-12-26,M,D,,408141,,3,,,,OR,2
75,O000088,Joseph,O?Mahoney,1884-11-05,M,D,,408296,,22,,,,WY,2
76,P000100,John,Pastore,1907-03-17,M,D,,408508,,7,,,,RI,1
77,P000150,Frederick,Payne,1904-07-24,M,R,,408554,,5,,,,ME,1
78,P000460,Charles,Potter,1916-10-30,M,R,,408847,,5,,,,MI,1
79,P000553,William,Proxmire,1915-11-11,M,D,,408937,,1,,,,WI,1
80,P000575,William,Purtell,1897-05-06,M,R,,408958,,5,,,,CT,1
81,R000046,Jennings,Randolph,1902-03-08,M,D,,409027,,1,,,,WV,2
82,R000167,William,Revercomb,1895-07-20,M,R,,409144,,7,,,,WV,1
83,R000317,Absalom,Robertson,1887-05-27,M,D,,409288,,11,,,,VA,2
84,R000536,Richard,Russell,1897-11-02,M,D,,409493,,24,,,,GA,2
85,S000021,Leverett,Saltonstall,1892-09-01,M,R,,409540,,13,,,,MA,2
86,S000138,Andrew,Schoeppel,1894-11-23,M,R,,409646,,9,,,,KS,2
87,S000187,William,Scott,1896-04-17,M,D,,409692,,3,,,,NC,2
88,S000505,George,Smathers,1913-11-14,M,D,,409992,,7,,,,FL,3
89,S000553,Howard,Smith,1880-01-30,M,R,,410035,,13,,,,NJ,1
90,S000590,Margaret,Smith,1897-12-14,F,R,,410070,,9,,,,ME,2
91,S000701,John,Sparkman,,M,D,,410172,,11,,,,AL,2
92,S000852,John,Stennis,1901-08-03,M,D,,410315,,10,,,,MS,1
93,S001136,William,Symington,1901-06-26,M,D,,410586,,5,,,,MO,1
94,T000035,Herman,Talmadge,1913-08-09,M,D,,410624,,1,,,,GA,3
95,T000254,Strom,Thurmond,1902-12-05,M,D,,300157,,2,,,,SC,2
96,T000259,Edward,Thye,,M,R,,410834,,11,,,,MN,1
97,W000190,Arthur,Watkins,1886-12-18,M,R,,411362,,11,,,,UT,1
98,W000465,Alexander,Wiley,1884-05-26,M,R,,411622,,19,,,,WI,3
99,W000518,John,Williams,1904-05-17,M,R,,411675,,11,,,,DE,1
100,Y000006,Ralph,Yarborough,1903-06-08,M,D,,411940,,1,,,,TX,1
101,Y000047,Milton,Young,1897-12-06,M,R,,411979,,12,,,,ND,3
