,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,senate_class
0,A000360,Lamar,Alexander,1940-07-03,M,R,False,300002,5,13,502,14,0,TN,2
1,A000368,Kelly,Ayotte,1968-06-27,F,R,False,412493,95241,5,502,7,0,NH,3
2,B001230,Tammy,Baldwin,1962-02-11,F,D,False,400013,57884,3,502,0,0,WI,1
3,B001261,John,Barrasso,1952-07-21,M,R,False,412251,1024777,9,502,1,0,WY,1
4,B001267,Michael,Bennet,1964-11-28,M,D,False,412330,1031622,7,502,0,0,CO,3
5,B001277,Richard,Blumenthal,1946-02-13,M,D,False,412490,21799,5,502,2,0,CT,3
6,B000575,Roy,Blunt,1950-01-10,M,R,False,400034,45465,5,502,22,0,MO,3
7,B001288,Cory,Booker,1969-04-27,M,D,False,412598,84679,3,502,8,0,NJ,2
8,B001236,John,Boozman,1950-12-10,M,R,False,400040,92069,5,502,4,0,AR,3
9,B000711,Barbara,Boxer,1940-11-11,F,D,False,300011,2470,23,502,67,0,CA,3
10,B000944,Sherrod,Brown,1952-11-09,M,D,False,400050,5051,9,502,11,0,OH,1
11,B001135,Richard,Burr,1955-11-30,M,R,False,400054,31054,11,502,3,0,NC,3
12,C000127,Maria,Cantwell,1958-10-13,F,D,False,300018,26137,15,502,0,0,WA,1
13,C001047,Shelley,Capito,1953-11-26,F,R,False,400061,83737,1,502,4,0,WV,2
14,C000141,Benjamin,Cardin,1943-10-05,M,D,False,400064,4004,9,502,0,0,MD,1
15,C000174,Thomas,Carper,1947-01-23,M,D,False,300019,663,15,502,13,0,DE,1
16,C001070,Bob,Casey,1960-04-13,M,D,False,412246,47036,9,502,5,0,PA,1
17,C001075,Bill,Cassidy,1957-09-28,M,R,False,412269,1030546,1,502,6,0,LA,2
18,C000542,Daniel,Coats,1943-05-16,M,R,False,402675,6080,5,502,15,0,IN,3
19,C000567,Thad,Cochran,1937-12-07,M,R,False,300023,1200,37,502,8,0,MS,2
20,C001035,Susan,Collins,1952-12-07,F,R,False,300025,45738,19,502,0,0,ME,2
21,C001088,Christopher,Coons,1963-09-09,M,D,False,412390,9269028,7,502,18,0,DE,2
22,C001071,Bob,Corker,1952-08-24,M,R,False,412248,1021114,9,502,14,0,TN,1
23,C001056,John,Cornyn,1952-02-02,M,R,False,300027,93131,13,502,9,0,TX,2
24,C001095,Tom,Cotton,1977-05-13,M,R,False,412508,63928,1,502,14,0,AR,2
25,C000880,Michael,Crapo,1951-05-20,M,R,False,300030,26440,17,502,11,0,ID,3
26,C001098,Ted,Cruz,1970-12-22,M,R,False,412573,1019953,3,502,162,0,TX,1
27,D000618,Steve,Daines,1962-08-20,M,R,False,412549,1034037,1,502,0,0,MT,2
28,D000607,Joe,Donnelly,1955-09-28,M,D,False,412205,1012000,3,502,4,0,IN,1
29,D000563,Richard,Durbin,1944-11-21,M,D,False,300038,6741,19,502,11,0,IL,2
30,E000285,Michael,Enzi,1944-02-01,M,R,False,300041,45824,19,502,17,0,WY,2
31,E000295,Joni,Ernst,1970-07-01,F,R,False,412667,75342,1,502,0,0,IA,2
32,F000062,Dianne,Feinstein,1933-06-22,F,D,False,300043,13061,23,502,13,0,CA,1
33,F000463,Deb,Fischer,1951-03-01,F,R,False,412556,1034067,3,502,0,0,NE,1
34,F000444,Jeff,Flake,1962-12-31,M,R,False,400134,87582,3,502,21,0,AZ,1
35,F000457,Al,Franken,1951-05-21,M,D,False,412378,23334,7,502,14,0,MN,2
36,G000562,Cory,Gardner,1974-08-22,M,R,False,412406,623308,1,502,11,0,CO,2
37,G000555,Kirsten,Gillibrand,1966-12-09,F,D,False,412223,1022862,7,502,2,0,NY,1
38,G000359,Lindsey,Graham,1955-07-09,M,R,False,300047,36782,13,502,123,0,SC,2
39,G000386,Charles,Grassley,1933-09-17,M,R,False,300048,1167,35,502,0,0,IA,3
40,H000338,Orrin,Hatch,1934-03-22,M,R,False,300052,189,39,502,3,1,UT,1
41,H001046,Martin,Heinrich,1971-10-17,M,D,False,412281,1030686,3,502,3,0,NM,1
42,H001069,Heidi,Heitkamp,1955-10-30,F,D,False,412554,95414,3,502,2,0,ND,1
43,H001041,Dean,Heller,1960-05-10,M,R,False,412218,1012368,5,502,15,0,NV,1
44,H001042,Mazie,Hirono,1947-11-03,F,D,False,412200,91216,3,502,1,0,HI,1
45,H001061,John,Hoeven,1957-03-13,M,R,False,412494,85233,5,502,6,0,ND,3
46,I000024,James,Inhofe,1934-11-17,M,R,False,300055,5619,23,502,13,0,OK,2
47,I000055,Johnny,Isakson,1944-12-28,M,R,False,400194,59135,11,502,6,0,GA,3
48,J000293,Ron,Johnson,1955-04-08,M,R,False,412496,62835,5,502,16,0,WI,3
49,K000384,Tim,Kaine,1958-02-26,M,D,False,412582,49219,3,502,16,0,VA,1
50,K000383,Angus,King,1944-03-31,M,ID,False,412545,37413,3,502,11,0,ME,1
51,K000360,Mark,Kirk,1959-09-15,M,R,False,400222,85221,7,502,31,0,IL,3
52,K000367,Amy,Klobuchar,1960-05-25,F,D,False,412242,83701,9,502,8,0,MN,1
53,L000575,James,Lankford,1968-03-04,M,R,False,412464,1033847,1,502,1,0,OK,3
54,L000174,Patrick,Leahy,1940-03-31,M,D,False,300065,1552,41,502,8,0,VT,3
55,L000577,Mike,Lee,1971-06-04,M,R,False,412495,9267977,5,502,36,0,UT,3
56,M001183,Joe,Manchin,1947-08-24,M,D,False,412391,62864,7,502,9,0,WV,1
57,M000133,Edward,Markey,1946-07-11,M,D,False,400253,260,3,502,8,0,MA,2
58,M000303,John,McCain,1936-08-29,M,R,False,300071,7476,29,502,14,0,AZ,3
59,M001170,Claire,McCaskill,1953-07-24,F,D,False,412243,1012014,9,502,22,0,MO,1
