,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,B001210,Robert,Byrd,1917-11-20,M,D,300016,,111,Senate,WV,,1,D,,51,597,280,0,8,97,90.48,,0,4.0,9.52
1,B001210,Robert,Byrd,1917-11-20,M,D,300016,,110,Senate,WV,,1,D,,49,657,65,0,12,115,89.4,,0,4.0,10.6
2,B001210,Robert,Byrd,1917-11-20,M,D,300016,,109,Senate,WV,,1,D,,47,645,17,0,13,95,83.71,,0,0.0,16.29
3,B001210,Robert,Byrd,1917-11-20,M,D,300016,,108,Senate,WV,,1,D,,45,675,21,0,10,58,91.07,,0,0.0,8.93
4,B001210,Robert,Byrd,1917-11-20,M,D,300016,,107,Senate,WV,,1,D,,43,633,2,0,10,57,87.76,,0,0.0,12.24
5,B001210,Robert,Byrd,1917-11-20,M,D,300016,,106,Senate,WV,,1,D,,41,672,2,1,3,131,80.3,,0,0.0,19.7
6,B001210,Robert,Byrd,1917-11-20,M,D,300016,,105,Senate,WV,,1,D,,39,612,1,0,9,69,79.2,,0,0.0,20.8
7,B001210,Robert,Byrd,1917-11-20,M,D,300016,,104,Senate,WV,,1,D,,37,916,0,0,9,42,83.05,,0,0.0,16.95
8,B001210,Robert,Byrd,1917-11-20,M,D,300016,,103,Senate,WV,,1,D,,35,724,0,0,9,57,84.85,,0,0.0,15.15
9,B001210,Robert,Byrd,1917-11-20,M,D,300016,,102,Senate,WV,,1,D,,33,550,0,1,,,81.23,,0,0.0,18.77
10,B001210,Robert,Byrd,1917-11-20,M,D,300016,,101,Senate,WV,,1,D,,31,638,0,0,,,,,0,0.0,
11,B001210,Robert,Byrd,1917-11-20,M,D,300016,,100,Senate,WV,,1,D,,29,,,,,,,,0,0.0,
12,B001210,Robert,Byrd,1917-11-20,M,D,300016,,99,Senate,WV,,1,D,,27,,,,,,,,0,0.0,
13,B001210,Robert,Byrd,1917-11-20,M,D,300016,,98,Senate,WV,,1,D,,25,,,,,,,,0,0.0,
14,B001210,Robert,Byrd,1917-11-20,M,D,300016,,97,Senate,WV,,1,D,,23,,,,,,,,0,0.0,
15,B001210,Robert,Byrd,1917-11-20,M,D,300016,,96,Senate,WV,,1,D,,21,,,,,,,,0,0.0,
16,B001210,Robert,Byrd,1917-11-20,M,D,300016,,95,Senate,WV,,1,D,,19,,,,,,,,0,0.0,
17,B001210,Robert,Byrd,1917-11-20,M,D,300016,,94,Senate,WV,,1,D,,17,,,,,,,,0,0.0,
18,B001210,Robert,Byrd,1917-11-20,M,D,300016,,93,Senate,WV,,1,D,,15,,,,,,,,0,0.0,
19,B001210,Robert,Byrd,1917-11-20,M,D,300016,,92,Senate,WV,,1,D,,13,,,,,,,,0,0.0,
20,B001210,Robert,Byrd,1917-11-20,M,D,300016,,91,Senate,WV,,1,D,,11,,,,,,,,0,0.0,
21,B001210,Robert,Byrd,1917-11-20,M,D,300016,,90,Senate,WV,,1,D,,9,,,,,,,,0,0.0,
22,B001210,Robert,Byrd,1917-11-20,M,D,300016,,89,Senate,WV,,1,D,,7,,,,,,,,0,0.0,
23,B001210,Robert,Byrd,1917-11-20,M,D,300016,,88,Senate,WV,,1,D,,5,,,,,,,,0,0.0,
24,B001210,Robert,Byrd,1917-11-20,M,D,300016,,87,Senate,WV,,1,D,,3,,,,,,,,0,0.0,
25,B001210,Robert,Byrd,1917-11-20,M,D,300016,,86,Senate,WV,,1,D,,1,,,,,,,,0,0.0,
