,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,116,House,NY,16,,D,,32,839,9,0,69,508,98.55,,1,2.0,1.33
1,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,115,House,NY,16,,D,,30,1211,61,2,46,500,96.87,,2,2.0,3.13
2,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,114,House,NY,16,,D,,28,1320,94,0,36,300,96.87,,0,2.0,3.05
3,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,113,House,NY,16,,D,,26,1204,57,0,31,278,95.96,,0,2.0,3.95
4,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,112,House,NY,17,,D,,24,1607,118,1,25,264,94.27,,0,2.0,5.66
5,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,111,House,NY,17,,D,,22,1655,108,1,32,373,98.37,,0,2.0,1.56
6,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,110,House,NY,17,,D,,20,1873,247,1,35,504,98.63,,0,2.0,1.68
7,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,109,House,NY,17,,D,,18,1214,33,3,20,494,95.7,,0,0.0,4.55
8,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,108,House,NY,17,,D,,16,1221,70,0,26,459,96.29,,0,0.0,3.89
9,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,107,House,NY,17,,D,,14,996,64,1,30,422,95.51,,0,0.0,5.03
10,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,106,House,NY,17,,D,,12,1214,124,3,30,411,94.33,,0,0.0,5.86
11,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,105,House,NY,17,,D,,10,1187,67,2,23,400,92.72,,0,0.0,7.84
12,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,104,House,NY,17,,D,,8,1340,38,3,18,260,92.89,,0,0.0,8.33
13,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,103,House,NY,17,,D,,6,1122,119,1,18,548,90.53,,0,0.0,8.65
14,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,102,House,NY,19,,D,,4,933,68,0,,,92.72,,0,0.0,4.42
15,E000179,Eliot,Engel,1947-02-18,M,D,400122,6109,101,House,NY,19,,D,,2,,,,,,,,0,0.0,
