,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,K000352,Jon,Kyl,1942-04-25,M,R,300062,,115,Senate,AZ,,3.0,R,,1,72.0,1.0,0.0,3.0,7.0,95.77,,0,1.0,4.23
1,K000352,Jon,Kyl,1942-04-25,M,R,300062,,112,Senate,AZ,,1.0,R,Minority Whip,17,486.0,4.0,0.0,9.0,163.0,91.54,,0,0.0,8.46
2,K000352,Jon,Kyl,1942-04-25,M,R,300062,,111,Senate,AZ,,1.0,R,Minority Whip,15,696.0,11.0,0.0,11.0,109.0,92.17,,0,2.0,7.83
3,K000352,Jon,Kyl,1942-04-25,M,R,300062,,110,Senate,AZ,,1.0,R,Minority Whip,13,657.0,13.0,0.0,26.0,123.0,84.85,,0,2.0,15.15
4,K000352,Jon,Kyl,1942-04-25,M,R,300062,,109,Senate,AZ,,1.0,R,,11,645.0,4.0,0.0,30.0,147.0,90.27,,0,0.0,9.73
5,K000352,Jon,Kyl,1942-04-25,M,R,300062,,108,Senate,AZ,,1.0,R,,9,675.0,7.0,0.0,30.0,107.0,93.21,,0,0.0,6.79
6,K000352,Jon,Kyl,1942-04-25,M,R,300062,,107,Senate,AZ,,1.0,R,,7,633.0,6.0,0.0,12.0,109.0,89.41,,0,0.0,10.59
7,K000352,Jon,Kyl,1942-04-25,M,R,300062,,106,Senate,AZ,,1.0,R,,5,672.0,7.0,0.0,30.0,143.0,91.99,,0,0.0,8.01
8,K000352,Jon,Kyl,1942-04-25,M,R,300062,,105,Senate,AZ,,1.0,R,,3,612.0,19.0,0.0,30.0,124.0,88.59,,0,0.0,11.41
9,K000352,Jon,Kyl,1942-04-25,M,R,300062,,104,Senate,AZ,,1.0,R,,1,916.0,11.0,0.0,20.0,175.0,91.67,,0,0.0,8.33
10,K000352,Jon,Kyl,1942-04-25,M,R,300062,,103,House,AZ,4.0,,R,,8,1122.0,32.0,0.0,16.0,279.0,93.55,,0,0.0,5.79
