,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,R000249,Donald,Riegle,1938-02-04,M,,409225,,103,Senate,MI,,1,D,,19,724,27,0,63,208,94.76,,0,0.0,5.24
1,R000249,Donald,Riegle,1938-02-04,M,,409225,,102,Senate,MI,,1,D,,15,550,17,0,,,90.79,,0,0.0,9.21
2,R000249,Donald,Riegle,1938-02-04,M,,409225,,101,Senate,MI,,1,D,,13,638,27,0,,,,,0,0.0,
3,R000249,Donald,Riegle,1938-02-04,M,,409225,,100,Senate,MI,,1,D,,11,,,,,,,,0,0.0,
4,R000249,Donald,Riegle,1938-02-04,M,,409225,,99,Senate,MI,,1,D,,9,,,,,,,,0,0.0,
5,R000249,Donald,Riegle,1938-02-04,M,,409225,,98,Senate,MI,,1,D,,7,,,,,,,,0,0.0,
6,R000249,Donald,Riegle,1938-02-04,M,,409225,,97,Senate,MI,,1,D,,5,,,,,,,,0,0.0,
7,R000249,Donald,Riegle,1938-02-04,M,,409225,,96,Senate,MI,,1,D,,3,,,,,,,,0,0.0,
8,R000249,Donald,Riegle,1938-02-04,M,,409225,,95,Senate,MI,,1,D,,1,,,,,,,,0,0.0,
9,R000249,Donald,Riegle,1938-02-04,M,,409225,,94,Senate,MI,,1,D,,1,,,,,,,,0,0.0,
