,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,116,Senate,OK,,2,R,,27,557,15,0,30,207,95.36,,10,4.0,4.64
1,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,115,Senate,OK,,2,R,,25,599,15,0,35,243,98.45,,11,4.0,1.55
2,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,114,Senate,OK,,2,R,,23,502,13,0,41,203,94.8,,0,2.0,5.2
3,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,113,Senate,OK,,2,R,,21,657,76,0,33,281,92.67,,3,2.0,7.33
4,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,112,Senate,OK,,2,R,,19,486,29,1,34,271,88.17,,0,0.0,11.83
5,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,111,Senate,OK,,2,R,,17,696,25,0,38,191,93.06,,0,2.0,6.94
6,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,110,Senate,OK,,2,R,,15,657,35,0,65,208,86.8,,0,2.0,13.2
7,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,109,Senate,OK,,2,R,,13,645,12,0,70,166,89.03,,0,0.0,10.97
8,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,108,Senate,OK,,2,R,,11,675,23,0,26,151,95.83,,0,0.0,4.17
9,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,107,Senate,OK,,2,R,,9,633,26,0,20,165,94.03,,0,0.0,5.97
10,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,106,Senate,OK,,2,R,,7,672,27,0,22,213,89.25,,0,0.0,10.75
11,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,105,Senate,OK,,2,R,,5,612,21,0,9,175,89.74,,0,0.0,10.26
12,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,104,Senate,OK,,2,R,,3,916,21,0,8,206,94.61,,0,0.0,5.39
13,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,103,House,OK,1,,R,,8,1120,89,1,2,260,93.67,,0,0.0,5.62
14,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,103,Senate,OK,,2,R,,1,2,0,0,,,0.0,,0,0.0,100.0
15,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,102,House,OK,1,,R,,6,933,29,0,,,87.84,,0,0.0,8.64
16,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,101,House,OK,1,,R,,4,,,,,,,,0,0.0,
17,I000024,James,Inhofe,1934-11-17,M,R,300055,5619,100,House,OK,1,,R,,2,,,,,,,,0,0.0,
