,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,116,House,CA,12,,D,Speaker of the House,32,839.0,764.0,0.0,1.0,19.0,98.63,,0,0.0,0.0
2,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,115,House,CA,12,,D,Minority Lead,30,1211.0,128.0,1.0,1.0,61.0,97.35,,0,0.0,2.65
3,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,114,House,CA,12,,D,Minority Lead,28,1325.0,120.0,0.0,3.0,49.0,98.4,,0,0.0,1.51
4,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,113,House,CA,12,,D,Minority Lead,26,1204.0,114.0,1.0,8.0,44.0,96.3,,0,0.0,3.6
5,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,112,House,CA,8,,D,Minority Lead,2,1607.0,111.0,1.0,8.0,42.0,96.68,,0,0.0,3.25
7,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,111,House,CA,8,,D,Speaker of the House,24,1652.0,1543.0,0.0,12.0,15.0,99.06,,0,0.0,0.0
8,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,110,House,CA,8,,D,Speaker of the House,22,1873.0,1695.0,0.0,12.0,21.0,99.42,,0,0.0,1.16
10,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,109,House,CA,8,,D,Minority Lead,20,1214.0,53.0,1.0,13.0,200.0,96.85,,0,0.0,3.41
11,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,108,House,CA,8,,D,Minority Lead,18,1221.0,52.0,0.0,14.0,181.0,96.26,,0,0.0,3.92
12,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,107,House,CA,8,,D,Minority Whip,16,996.0,35.0,2.0,7.0,447.0,95.01,,0,0.0,5.53
13,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,106,House,CA,8,,D,,14,1214.0,63.0,2.0,10.0,515.0,92.86,,0,0.0,7.4
14,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,105,House,CA,8,,D,,12,1187.0,75.0,1.0,6.0,370.0,91.46,,0,0.0,9.11
15,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,104,House,CA,8,,D,,10,1340.0,68.0,9.0,4.0,299.0,92.96,,0,0.0,8.29
16,P000197,Nancy,Pelosi,1940-03-26,F,D,400314,6153,103,House,CA,8,,D,,8,1122.0,76.0,0.0,15.0,433.0,90.62,,0,0.0,8.59
