,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,112,House,CA,28,,D,,30,1607,101,1,20,274,95.42,,0,2.0,4.51
1,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,111,House,CA,28,,D,,28,1655,86,0,24,423,98.65,,0,2.0,1.28
2,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,110,House,CA,28,,D,,26,1873,92,0,39,643,98.69,,0,2.0,1.77
3,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,109,House,CA,28,,D,,24,1214,86,0,5,583,95.35,,0,0.0,4.65
4,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,108,House,CA,28,,D,,22,1221,145,1,4,520,95.86,,0,0.0,4.14
5,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,107,House,CA,26,,D,,20,996,86,0,8,429,95.74,,0,0.0,4.71
6,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,106,House,CA,26,,D,,18,1214,116,3,2,429,95.02,,0,0.0,5.07
7,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,105,House,CA,26,,D,,16,1187,130,3,1,260,92.48,,0,0.0,8.11
8,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,104,House,CA,26,,D,,14,1340,123,1,3,188,92.85,,0,0.0,8.1
9,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,103,House,CA,26,,D,,12,1122,117,0,14,314,92.5,,0,0.0,6.99
10,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,102,House,CA,26,,D,,10,933,83,0,,,90.55,,0,0.0,7.27
11,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,101,House,CA,26,,D,,8,,,,,,,,0,0.0,
12,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,100,House,CA,26,,D,,6,,,,,,,,0,0.0,
13,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,99,House,CA,26,,D,,4,,,,,,,,0,0.0,
14,B000410,Howard,Berman,1941-04-15,M,D,400025,1592,98,House,CA,26,,D,,2,,,,,,,,0,0.0,
