,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,L000447,Trent,Lott,1941-10-09,M,,300069,1886,110,Senate,MS,,1,R,,19,442,29,0,11,134,90.5,,0,3.0,9.5
1,L000447,Trent,Lott,1941-10-09,M,,300069,1886,109,Senate,MS,,1,R,,17,645,50,0,37,175,93.23,,0,0.0,6.77
2,L000447,Trent,Lott,1941-10-09,M,,300069,1886,108,Senate,MS,,1,R,,15,675,20,1,25,144,95.38,,0,0.0,4.62
3,L000447,Trent,Lott,1941-10-09,M,,300069,1886,107,Senate,MS,,1,R,,13,633,12,0,29,138,94.82,,0,0.0,5.18
4,L000447,Trent,Lott,1941-10-09,M,,300069,1886,106,Senate,MS,,1,R,,11,672,2,0,123,212,96.85,,0,0.0,3.15
5,L000447,Trent,Lott,1941-10-09,M,,300069,1886,105,Senate,MS,,1,R,,9,612,0,7,102,167,93.73,,0,0.0,6.27
6,L000447,Trent,Lott,1941-10-09,M,,300069,1886,104,Senate,MS,,1,R,,7,916,3,0,55,217,95.59,,0,0.0,4.41
7,L000447,Trent,Lott,1941-10-09,M,,300069,1886,103,Senate,MS,,1,R,,5,724,23,0,19,214,92.45,,0,0.0,7.55
8,L000447,Trent,Lott,1941-10-09,M,,300069,1886,102,Senate,MS,,1,R,,3,550,9,1,,,88.95,,0,0.0,11.05
9,L000447,Trent,Lott,1941-10-09,M,,300069,1886,101,Senate,MS,,1,R,,1,638,28,0,,,,,0,0.0,
10,L000447,Trent,Lott,1941-10-09,M,,300069,1886,100,House,MS,5,,R,,16,,,,,,,,0,0.0,
11,L000447,Trent,Lott,1941-10-09,M,,300069,1886,99,House,MS,5,,R,,12,,,,,,,,0,0.0,
12,L000447,Trent,Lott,1941-10-09,M,,300069,1886,98,House,MS,5,,R,,12,,,,,,,,0,0.0,
