,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,A000062,George,Aiken,1892-08-20,M,,400722,,93,Senate,VT,,3,R,,33,,,,,,,,0,0.0,
1,A000062,George,Aiken,1892-08-20,M,,400722,,92,Senate,VT,,3,R,,31,,,,,,,,0,0.0,
2,A000062,George,Aiken,1892-08-20,M,,400722,,91,Senate,VT,,3,R,,29,,,,,,,,0,0.0,
3,A000062,George,Aiken,1892-08-20,M,,400722,,90,Senate,VT,,3,R,,27,,,,,,,,0,0.0,
4,A000062,George,Aiken,1892-08-20,M,,400722,,89,Senate,VT,,3,R,,25,,,,,,,,0,0.0,
5,A000062,George,Aiken,1892-08-20,M,,400722,,88,Senate,VT,,3,R,,23,,,,,,,,0,0.0,
6,A000062,George,Aiken,1892-08-20,M,,400722,,87,Senate,VT,,3,R,,21,,,,,,,,0,0.0,
7,A000062,George,Aiken,1892-08-20,M,,400722,,86,Senate,VT,,3,R,,19,,,,,,,,0,0.0,
8,A000062,George,Aiken,1892-08-20,M,,400722,,85,Senate,VT,,3,R,,16,,,,,,,,0,0.0,
9,A000062,George,Aiken,1892-08-20,M,,400722,,84,Senate,VT,,3,R,,15,,,,,,,,0,0.0,
10,A000062,George,Aiken,1892-08-20,M,,400722,,83,Senate,VT,,3,R,,13,,,,,,,,0,0.0,
11,A000062,George,Aiken,1892-08-20,M,,400722,,82,Senate,VT,,3,R,,11,,,,,,,,0,0.0,
12,A000062,George,Aiken,1892-08-20,M,,400722,,81,Senate,VT,,3,R,,9,,,,,,,,0,0.0,
13,A000062,George,Aiken,1892-08-20,M,,400722,,80,Senate,VT,,3,R,,6,,,,,,,,0,0.0,
