,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,116,House,NJ,6,,D,,34,839,2,0,29,365,98.8,,6,1.0,1.08
1,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,115,House,NJ,6,,D,,32,1211,1,1,31,477,97.03,,0,1.0,2.97
2,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,114,House,NJ,6,,D,,30,1325,25,0,24,159,96.5,,0,1.0,3.42
3,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,113,House,NJ,6,,D,,28,1204,83,1,17,193,93.18,,0,2.0,6.73
4,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,112,House,NJ,6,,D,,26,1607,4,1,19,157,94.74,,0,2.0,5.19
5,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,111,House,NJ,6,,D,,24,1655,35,0,28,281,98.94,,0,2.0,0.99
6,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,110,House,NJ,6,,D,,22,1873,35,0,45,334,98.73,,0,2.0,1.82
7,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,109,House,NJ,6,,D,,20,1214,23,0,51,584,95.23,,0,0.0,5.03
8,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,108,House,NJ,6,,D,,18,1221,19,0,45,503,94.92,,0,0.0,5.25
9,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,107,House,NJ,6,,D,,16,996,11,0,43,453,91.21,,0,0.0,9.2
10,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,106,House,NJ,6,,D,,14,1214,41,1,40,437,90.57,,0,0.0,9.69
11,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,105,House,NJ,6,,D,,12,1187,20,3,31,311,89.07,,0,0.0,11.47
12,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,104,House,NJ,6,,D,,10,1340,3,0,25,236,89.76,,0,0.0,11.51
13,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,103,House,NJ,6,,D,,8,1122,1,0,14,278,89.02,,0,0.0,10.33
14,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,102,House,NJ,3,,D,,6,933,4,0,,,80.6,,0,0.0,16.52
15,P000034,Frank,Pallone,1951-10-30,M,D,400308,6107,101,House,NJ,3,,D,,4,,,,,,,,0,0.0,
