,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,D000294,Michael,DeWine,1947-01-05,M,,300033,,109,Senate,OH,,1,R,,11,645,3,0,92,375,78.53,,0,0.0,21.47
1,D000294,Michael,DeWine,1947-01-05,M,,300033,,108,Senate,OH,,1,R,,9,675,1,0,58,273,91.48,,0,0.0,8.52
2,D000294,Michael,DeWine,1947-01-05,M,,300033,,107,Senate,OH,,1,R,,7,633,3,0,34,272,90.26,,0,0.0,9.74
3,D000294,Michael,DeWine,1947-01-05,M,,300033,,106,Senate,OH,,1,R,,5,672,1,0,47,324,87.57,,0,0.0,12.43
4,D000294,Michael,DeWine,1947-01-05,M,,300033,,105,Senate,OH,,1,R,,3,612,0,0,38,250,88.61,,0,0.0,11.39
5,D000294,Michael,DeWine,1947-01-05,M,,300033,,104,Senate,OH,,1,R,,1,916,2,0,15,126,89.22,,0,0.0,10.78
6,D000294,Michael,DeWine,1947-01-05,M,,300033,,101,House,OH,7,,R,,8,,,,,,,,0,0.0,
7,D000294,Michael,DeWine,1947-01-05,M,,300033,,100,House,OH,7,,R,,6,,,,,,,,0,0.0,
8,D000294,Michael,DeWine,1947-01-05,M,,300033,,99,House,OH,7,,R,,4,,,,,,,,0,0.0,
9,D000294,Michael,DeWine,1947-01-05,M,,300033,,98,House,OH,7,,R,,2,,,,,,,,0,0.0,
