,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,116,House,IN,1,,D,,36,839,8,0,5,198,99.28,,2,1.0,0.6
1,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,115,House,IN,1,,D,,34,1211,51,0,1,194,97.17,,2,1.0,2.83
2,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,114,House,IN,1,,D,,32,1325,19,0,4,98,95.51,,0,1.0,4.41
3,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,113,House,IN,1,,D,,30,1204,34,1,2,92,90.53,,0,1.0,9.39
4,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,112,House,IN,1,,D,,28,1607,53,1,3,73,88.56,,0,1.0,11.37
5,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,111,House,IN,1,,D,,26,1655,29,2,6,114,97.4,,0,1.0,2.54
6,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,110,House,IN,1,,D,,24,1873,47,0,14,106,98.72,,0,1.0,1.84
7,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,109,House,IN,1,,D,,22,1214,17,0,9,103,92.88,,0,0.0,7.38
8,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,108,House,IN,1,,D,,20,1221,26,0,7,116,92.16,,0,0.0,8.01
9,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,107,House,IN,1,,D,,18,996,30,0,6,146,86.68,,0,0.0,13.85
10,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,106,House,IN,1,,D,,16,1214,33,0,10,121,85.51,,0,0.0,14.75
11,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,105,House,IN,1,,D,,14,1187,29,0,13,100,85.02,,0,0.0,15.52
12,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,104,House,IN,1,,D,,12,1340,18,0,6,85,84.17,,0,0.0,17.1
13,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,103,House,IN,1,,D,,10,1122,15,0,9,153,89.72,,0,0.0,9.53
14,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,102,House,IN,1,,D,,8,933,3,0,,,88.82,,0,0.0,8.31
15,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,101,House,IN,1,,D,,6,,,,,,,,0,0.0,
16,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,100,House,IN,1,,D,,4,,,,,,,,0,0.0,
17,V000108,Peter,Visclosky,1949-08-13,M,D,400417,6785,99,House,IN,1,,D,,2,,,,,,,,0,0.0,
