,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,K000017,Nancy,Kassebaum,1932-07-29,F,,406188,,104,Senate,KS,,2,R,,17,916,59,1,32,121,85.21,,0,0.0,14.79
1,K000017,Nancy,Kassebaum,1932-07-29,F,,406188,,103,Senate,KS,,2,R,,15,724,16,0,24,197,80.09,,0,0.0,19.91
2,K000017,Nancy,Kassebaum,1932-07-29,F,,406188,,102,Senate,KS,,2,R,,13,550,12,0,,,82.11,,0,0.0,17.89
3,K000017,Nancy,Kassebaum,1932-07-29,F,,406188,,101,Senate,KS,,2,R,,11,638,10,0,,,,,0,0.0,
4,K000017,Nancy,Kassebaum,1932-07-29,F,,406188,,100,Senate,KS,,2,R,,9,,,,,,,,0,0.0,
5,K000017,Nancy,Kassebaum,1932-07-29,F,,406188,,99,Senate,KS,,2,R,,7,,,,,,,,0,0.0,
6,K000017,Nancy,Kassebaum,1932-07-29,F,,406188,,98,Senate,KS,,2,R,,5,,,,,,,,0,0.0,
7,K000017,Nancy,Kassebaum,1932-07-29,F,,406188,,97,Senate,KS,,2,R,,3,,,,,,,,0,0.0,
8,K000017,Nancy,Kassebaum,1932-07-29,F,,406188,,96,Senate,KS,,2,R,,1,,,,,,,,0,0.0,
9,K000017,Nancy,Kassebaum,1932-07-29,F,,406188,,95,Senate,KS,,2,R,,1,,,,,,,,0,0.0,
