,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,116,House,NY,7,,D,,28,839,17,0,65,661,98.41,,4,3.0,1.46
1,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,115,House,NY,7,,D,,26,1211,35,0,60,588,96.77,,2,2.0,3.23
2,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,114,House,NY,7,,D,,24,1320,22,0,18,190,96.89,,0,2.0,3.03
3,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,113,House,NY,7,,D,,22,1204,65,1,14,130,92.75,,0,2.0,7.16
4,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,112,House,NY,12,,D,,20,1607,88,1,14,124,93.05,,0,2.0,6.88
5,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,111,House,NY,12,,D,,18,1655,96,0,10,206,96.84,,0,2.0,3.1
6,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,110,House,NY,12,,D,,16,1873,32,1,40,247,98.23,,0,2.0,2.32
7,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,109,House,NY,12,,D,,14,1214,36,0,12,206,93.55,,0,0.0,6.71
8,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,108,House,NY,12,,D,,12,1221,56,1,4,214,94.06,,0,0.0,6.11
9,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,107,House,NY,12,,D,,10,996,56,2,21,324,93.28,,0,0.0,7.16
10,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,106,House,NY,12,,D,,8,1214,50,2,8,244,91.2,,0,0.0,8.97
11,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,105,House,NY,12,,D,,6,1187,59,3,10,145,89.29,,0,0.0,11.08
12,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,104,House,NY,12,,D,,4,1340,58,3,11,207,90.71,,0,0.0,10.6
13,V000081,Nydia,Velázquez,1953-03-28,F,D,400416,26160,103,House,NY,12,,D,,2,1122,50,1,3,382,90.27,,0,0.0,8.96
