,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,116,Senate,VT,,3,D,,45,557,15,1,18,370,94.11,,19,5.0,5.89
1,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,115,Senate,VT,,3,D,,43,599,17,1,19,316,95.48,,14,5.0,4.52
2,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,114,Senate,VT,,3,D,,41,502,8,0,30,211,96.91,,0,5.0,3.09
3,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,113,Senate,VT,,3,D,,39,657,7,0,47,205,98.15,,15,4.0,1.85
4,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,112,Senate,VT,,3,D,,37,486,11,0,57,238,95.13,,0,5.0,4.87
5,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,111,Senate,VT,,3,D,,35,696,12,0,67,282,97.36,,0,3.0,2.64
6,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,110,Senate,VT,,3,D,,33,657,5,0,61,356,95.66,,0,3.0,4.34
7,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,109,Senate,VT,,3,D,,31,645,3,0,32,308,94.15,,0,0.0,5.85
8,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,108,Senate,VT,,3,D,,29,675,13,0,46,364,95.05,,0,0.0,4.95
9,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,107,Senate,VT,,3,D,,27,633,8,0,47,291,95.45,,0,0.0,4.55
10,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,106,Senate,VT,,3,D,,25,672,22,0,46,307,90.77,,0,0.0,9.23
11,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,105,Senate,VT,,3,D,,23,612,10,0,31,181,89.7,,0,0.0,10.3
12,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,104,Senate,VT,,3,D,,21,916,24,0,18,128,91.33,,0,0.0,8.67
13,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,103,Senate,VT,,3,D,,19,724,7,0,40,132,92.63,,0,0.0,7.37
14,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,102,Senate,VT,,3,D,,17,550,16,0,,,89.85,,0,0.0,10.15
15,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,101,Senate,VT,,3,D,,15,638,1,0,,,,,0,0.0,
16,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,100,Senate,VT,,3,D,,13,,,,,,,,0,0.0,
17,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,99,Senate,VT,,3,D,,11,,,,,,,,0,0.0,
18,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,98,Senate,VT,,3,D,,9,,,,,,,,0,0.0,
19,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,97,Senate,VT,,3,D,,7,,,,,,,,0,0.0,
20,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,96,Senate,VT,,3,D,,5,,,,,,,,0,0.0,
21,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,95,Senate,VT,,3,D,,3,,,,,,,,0,0.0,
22,L000174,Patrick,Leahy,1940-03-31,M,D,300065,1552,94,Senate,VT,,3,D,,1,,,,,,,,0,0.0,
