,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,C000286,Saxby,Chambliss,1943-11-10,M,R,300021,36571,113,Senate,GA,,2,R,,11,657,77,4,7,251,87.15,,9,4.0,12.85
1,C000286,Saxby,Chambliss,1943-11-10,M,R,300021,36571,112,Senate,GA,,2,R,,9,486,16,0,5,279,92.41,,0,0.0,7.59
2,C000286,Saxby,Chambliss,1943-11-10,M,R,300021,36571,111,Senate,GA,,2,R,,7,696,32,0,28,217,95.43,,0,6.0,4.57
3,C000286,Saxby,Chambliss,1943-11-10,M,R,300021,36571,110,Senate,GA,,2,R,,5,657,12,0,28,269,92.69,,0,5.0,7.31
4,C000286,Saxby,Chambliss,1943-11-10,M,R,300021,36571,109,Senate,GA,,2,R,,3,645,17,0,74,215,93.3,,0,0.0,6.7
5,C000286,Saxby,Chambliss,1943-11-10,M,R,300021,36571,108,Senate,GA,,2,R,,1,675,20,0,16,254,97.55,,0,0.0,2.45
6,C000286,Saxby,Chambliss,1943-11-10,M,R,300021,36571,107,House,GA,8,,R,,8,996,30,0,10,201,98.63,,0,0.0,1.89
7,C000286,Saxby,Chambliss,1943-11-10,M,R,300021,36571,106,House,GA,8,,R,,6,1214,32,0,8,246,95.87,,0,0.0,4.21
8,C000286,Saxby,Chambliss,1943-11-10,M,R,300021,36571,105,House,GA,8,,R,,4,1187,22,0,2,179,95.95,,0,0.0,4.49
9,C000286,Saxby,Chambliss,1943-11-10,M,R,300021,36571,104,House,GA,8,,R,,2,1340,8,0,3,134,97.83,,0,0.0,3.42
