,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,M001153,Lisa,Murkowski,1957-05-22,F,R,300075,1004138,116,Senate,AK,,3,R,,19,557,44,0,51,280,93.32,,12,4.0,6.68
1,M001153,Lisa,Murkowski,1957-05-22,F,R,300075,1004138,115,Senate,AK,,3,R,,17,599,18,1,57,257,92.88,,8,4.0,7.12
2,M001153,Lisa,Murkowski,1957-05-22,F,R,300075,1004138,114,Senate,AK,,3,R,,15,502,21,0,82,183,83.09,,0,4.0,16.91
3,M001153,Lisa,Murkowski,1957-05-22,F,R,300075,1004138,113,Senate,AK,,3,R,,13,657,47,0,49,237,63.15,,7,4.0,36.85
4,M001153,Lisa,Murkowski,1957-05-22,F,R,300075,1004138,112,Senate,AK,,3,R,,11,486,24,0,53,270,73.51,,0,4.0,26.49
5,M001153,Lisa,Murkowski,1957-05-22,F,R,300075,1004138,111,Senate,AK,,3,R,,9,696,39,0,46,180,81.3,,0,4.0,18.7
6,M001153,Lisa,Murkowski,1957-05-22,F,R,300075,1004138,110,Senate,AK,,3,R,,7,657,15,0,42,236,81.76,,0,4.0,18.24
7,M001153,Lisa,Murkowski,1957-05-22,F,R,300075,1004138,109,Senate,AK,,3,R,,5,645,25,0,41,224,91.88,,0,0.0,8.12
8,M001153,Lisa,Murkowski,1957-05-22,F,R,300075,1004138,108,Senate,AK,,3,R,,3,675,37,0,42,182,94.94,,0,0.0,5.06
9,M001153,Lisa,Murkowski,1957-05-22,F,R,300075,1004138,107,Senate,AK,,3,R,,1,0,0,0,,,0.0,,0,0.0,0.0
