,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,112,Senate,HI,,3,D,,43,463,36,0,48,186,96.23,,0,4.0,3.77
1,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,111,Senate,HI,,3,D,,41,696,8,0,57,185,97.81,,0,4.0,2.19
2,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,110,Senate,HI,,3,D,,39,657,68,0,57,277,94.33,,0,5.0,5.67
3,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,109,Senate,HI,,3,D,,37,645,71,0,48,250,92.39,,0,0.0,7.61
4,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,108,Senate,HI,,3,D,,35,675,66,0,51,241,94.11,,0,0.0,5.89
5,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,107,Senate,HI,,3,D,,33,633,46,2,48,240,94.49,,0,0.0,5.51
6,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,106,Senate,HI,,3,D,,31,672,69,0,49,316,92.87,,0,0.0,7.13
7,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,105,Senate,HI,,3,D,,29,612,64,0,47,245,93.14,,0,0.0,6.86
8,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,104,Senate,HI,,3,D,,27,916,46,0,52,184,88.16,,0,0.0,11.84
9,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,103,Senate,HI,,3,D,,25,724,68,1,89,313,92.43,,0,0.0,7.57
10,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,102,Senate,HI,,3,D,,29,550,34,2,,,88.51,,0,0.0,11.49
11,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,101,Senate,HI,,3,D,,27,638,17,0,,,,,0,0.0,
12,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,100,Senate,HI,,3,D,,25,,,,,,,,0,0.0,
13,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,99,Senate,HI,,3,D,,23,,,,,,,,0,0.0,
14,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,98,Senate,HI,,3,D,,21,,,,,,,,0,0.0,
15,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,97,Senate,HI,,3,D,,20,,,,,,,,0,0.0,
16,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,96,Senate,HI,,3,D,,17,,,,,,,,0,0.0,
17,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,95,Senate,HI,,3,D,,15,,,,,,,,0,0.0,
18,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,94,Senate,HI,,3,D,,13,,,,,,,,0,0.0,
19,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,93,Senate,HI,,3,D,,11,,,,,,,,0,0.0,
20,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,92,Senate,HI,,3,D,,9,,,,,,,,0,0.0,
21,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,91,Senate,HI,,3,D,,7,,,,,,,,0,0.0,
22,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,90,Senate,HI,,3,D,,5,,,,,,,,0,0.0,
23,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,89,Senate,HI,,3,D,,3,,,,,,,,0,0.0,
24,I000025,Daniel,Inouye,1924-09-07,M,D,300056,2568,88,Senate,HI,,3,D,,1,,,,,,,,0,0.0,
