,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,116,House,DC,At-Large,,D,,30,316,38,0,89,1811,98.92,,6,2.0,1.08
1,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,115,House,DC,At-Large,,D,,28,0,,,98,1377,,,6,2.0,
2,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,114,House,DC,At-Large,,D,,26,,,,66,793,,,0,2.0,
3,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,113,House,DC,At-Large,,D,,24,0,0,0,67,795,0.0,,0,2.0,
4,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,112,House,DC,At-Large,,D,,22,0,0,0,54,698,0.0,,0,2.0,
5,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,111,House,DC,At-Large,,D,,20,324,39,0,55,798,96.48,,0,3.0,3.52
6,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,110,House,DC,At-Large,,D,,18,471,49,0,49,636,96.14,,0,3.0,4.1
7,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,109,House,DC,At-Large,,D,,16,0,0,0,35,401,0.0,,0,0.0,
8,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,108,House,DC,At-Large,,D,,14,0,0,0,27,675,0.0,,0,0.0,
9,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,107,House,DC,At-Large,,D,,12,0,0,0,24,589,0.0,,0,0.0,
10,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,106,House,DC,At-Large,,D,,10,0,0,0,30,440,0.0,,0,0.0,
11,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,105,House,DC,At-Large,,D,,8,0,0,0,37,458,0.0,,0,0.0,
12,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,104,House,DC,At-Large,,D,,6,0,0,0,31,377,0.0,,0,0.0,
13,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,103,House,DC,At-Large,,D,,4,424,8,1,41,494,89.35,,0,0.0,10.65
14,N000147,Eleanor,Norton,1937-06-13,F,D,400295,882,102,House,DC,At-Large,,D,,2,0,0,0,,,0.0,,0,0.0,
