,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,Y000047,Milton,Young,1897-12-06,M,,411979,,96,Senate,ND,,3,R,,34,,,,,,,,0,0.0,
1,Y000047,Milton,Young,1897-12-06,M,,411979,,95,Senate,ND,,3,R,,32,,,,,,,,0,0.0,
2,Y000047,Milton,Young,1897-12-06,M,,411979,,94,Senate,ND,,3,R,,30,,,,,,,,0,0.0,
3,Y000047,Milton,Young,1897-12-06,M,,411979,,93,Senate,ND,,3,R,,30,,,,,,,,0,0.0,
4,Y000047,Milton,Young,1897-12-06,M,,411979,,92,Senate,ND,,3,R,,26,,,,,,,,0,0.0,
5,Y000047,Milton,Young,1897-12-06,M,,411979,,91,Senate,ND,,3,R,,24,,,,,,,,0,0.0,
6,Y000047,Milton,Young,1897-12-06,M,,411979,,90,Senate,ND,,3,R,,22,,,,,,,,0,0.0,
7,Y000047,Milton,Young,1897-12-06,M,,411979,,89,Senate,ND,,3,R,,20,,,,,,,,0,0.0,
8,Y000047,Milton,Young,1897-12-06,M,,411979,,88,Senate,ND,,3,R,,18,,,,,,,,0,0.0,
9,Y000047,Milton,Young,1897-12-06,M,,411979,,87,Senate,ND,,3,R,,16,,,,,,,,0,0.0,
10,Y000047,Milton,Young,1897-12-06,M,,411979,,86,Senate,ND,,3,R,,16,,,,,,,,0,0.0,
11,Y000047,Milton,Young,1897-12-06,M,,411979,,85,Senate,ND,,3,R,,12,,,,,,,,0,0.0,
12,Y000047,Milton,Young,1897-12-06,M,,411979,,84,Senate,ND,,3,R,,10,,,,,,,,0,0.0,
13,Y000047,Milton,Young,1897-12-06,M,,411979,,83,Senate,ND,,3,R,,8,,,,,,,,0,0.0,
14,Y000047,Milton,Young,1897-12-06,M,,411979,,82,Senate,ND,,3,R,,6,,,,,,,,0,0.0,
15,Y000047,Milton,Young,1897-12-06,M,,411979,,81,Senate,ND,,3,R,,4,,,,,,,,0,0.0,
16,Y000047,Milton,Young,1897-12-06,M,,411979,,80,Senate,ND,,3,R,,2,,,,,,,,0,0.0,
