,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,G000410,Gene,Green,1947-10-17,M,D,400160,26156,115,House,TX,29,,D,,26,1211,61,1,14,355,92.87,,4,1.0,7.13
1,G000410,Gene,Green,1947-10-17,M,D,400160,26156,114,House,TX,29,,D,,24,1325,57,0,14,184,88.6,,0,1.0,11.32
2,G000410,Gene,Green,1947-10-17,M,D,400160,26156,113,House,TX,29,,D,,22,1204,51,1,15,317,83.81,,0,1.0,16.1
3,G000410,Gene,Green,1947-10-17,M,D,400160,26156,112,House,TX,29,,D,,20,1607,43,1,25,298,78.59,,0,1.0,21.35
4,G000410,Gene,Green,1947-10-17,M,D,400160,26156,111,House,TX,29,,D,,18,1655,61,4,50,446,98.23,,0,2.0,1.7
5,G000410,Gene,Green,1947-10-17,M,D,400160,26156,110,House,TX,29,,D,,16,1873,70,8,56,562,95.95,,0,3.0,4.56
6,G000410,Gene,Green,1947-10-17,M,D,400160,26156,109,House,TX,29,,D,,14,1214,33,3,36,452,89.18,,0,0.0,11.08
7,G000410,Gene,Green,1947-10-17,M,D,400160,26156,108,House,TX,29,,D,,12,1221,49,0,33,481,90.47,,0,0.0,9.62
8,G000410,Gene,Green,1947-10-17,M,D,400160,26156,107,House,TX,29,,D,,10,996,13,0,26,353,90.14,,0,0.0,10.38
9,G000410,Gene,Green,1947-10-17,M,D,400160,26156,106,House,TX,29,,D,,8,1214,60,0,20,486,87.48,,0,0.0,12.61
10,G000410,Gene,Green,1947-10-17,M,D,400160,26156,105,House,TX,29,,D,,6,1187,51,0,4,306,86.65,,0,0.0,13.9
11,G000410,Gene,Green,1947-10-17,M,D,400160,26156,104,House,TX,29,,D,,4,1340,76,1,1,393,86.38,,0,0.0,14.95
12,G000410,Gene,Green,1947-10-17,M,D,400160,26156,103,House,TX,29,,D,,2,1122,81,0,5,390,88.69,,0,0.0,10.52
