,id,first_name,last_name,dob,gender,current_party,govtrack_id,cspan_id,congress,chamber,state,district,senate_class,party,leadership_role,seniority,total_votes,missed_votes,total_present,bills_sponsored,bills_cosponsored,votes_with_party_pct,votes_against_party_pctcommittees,subcommittees,committees,votes_against_party_pct
0,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,112,Senate,HI,,1,D,,21,486,11,0,48,271,96.19,,0,0.0,3.81
1,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,111,Senate,HI,,1,D,,19,696,1,0,59,182,97.11,,0,5.0,2.89
2,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,110,Senate,HI,,1,D,,17,657,2,0,81,227,97.22,,0,6.0,2.78
3,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,109,Senate,HI,,1,D,,15,645,16,0,75,256,94.83,,0,0.0,5.17
4,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,108,Senate,HI,,1,D,,13,675,36,0,37,211,95.19,,0,0.0,4.81
5,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,107,Senate,HI,,1,D,,11,633,41,1,29,180,95.53,,0,0.0,4.47
6,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,106,Senate,HI,,1,D,,9,672,30,0,26,219,96.11,,0,0.0,3.89
7,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,105,Senate,HI,,1,D,,7,612,27,0,26,134,95.66,,0,0.0,4.34
8,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,104,Senate,HI,,1,D,,5,916,12,0,30,93,94.24,,0,0.0,5.76
9,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,103,Senate,HI,,1,D,,3,724,0,0,29,232,94.39,,0,0.0,5.61
10,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,102,Senate,HI,,1,D,,3,550,4,0,,,90.82,,0,0.0,9.18
11,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,101,Senate,HI,,1,D,,1,234,3,0,,,,,0,0.0,
12,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,101,House,HI,2,,D,,14,,,,,,,,0,0.0,
13,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,100,House,HI,2,,D,,12,,,,,,,,0,0.0,
14,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,99,House,HI,2,,D,,10,,,,,,,,0,0.0,
15,A000069,Daniel,Akaka,1924-09-11,M,D,300001,8704,98,House,HI,2,,D,,8,,,,,,,,0,0.0,
